Unnamed: 0,created_at,user_id,username,tweet,place,near,clean_tweet,tokens,lemma,lemma_sentence,pos_tag,lemma_sentence(with POS),sentiword_analysis,vader_score,textblob_polarity,senti_textblob,senti_wordnet,senti_vader
555,1/7/2021,764547859.0,jasikjas,"@SukhSpeaks13 @swanempower exception to the the covid rules to stay at home , you have leave if you fear abuse. contact police , local domestic violence support group and a solicitor if you want court protection . DM if you wish",,London,exception covid rules stay home you have leave you fear abuse contact police local domestic violence support group solicitor you want court protection you wish,"['exception', 'covid', 'rules', 'stay', 'home', 'you', 'have', 'leave', 'you', 'fear', 'abuse', 'contact', 'police', 'local', 'domestic', 'violence', 'support', 'group', 'solicitor', 'you', 'want', 'court', 'protection', 'you', 'wish']","['exception', 'covid', 'rule', 'stay', 'home', 'you', 'have', 'leave', 'you', 'fear', 'abuse', 'contact', 'police', 'local', 'domestic', 'violence', 'support', 'group', 'solicitor', 'you', 'want', 'court', 'protection', 'you', 'wish']",exception covid rule stay home you have leave you fear abuse contact police local domestic violence support group solicitor you want court protection you wish,"[('exception', 'n'), ('covid', 'a'), ('rules', 'n'), ('stay', 'v'), ('home', 'r'), ('you', None), ('have', None), ('leave', 'v'), ('you', None), ('fear', 'v'), ('abuse', 'n'), ('contact', 'n'), ('police', 'n'), ('local', 'a'), ('domestic', 'a'), ('violence', 'n'), ('support', 'n'), ('group', 'n'), ('solicitor', 'n'), ('you', None), ('want', 'v'), ('court', 'n'), ('protection', 'n'), ('you', None), ('wish', 'v')]",  exception covid rule stay home you have leave you fear abuse contact police local domestic violence support group solicitor you want court protection you wish,-0.625,-0.7906,0.0,0,-1,-1
556,1/7/2021,162841078.0,waspsfan1980,Well the test results are in...... We are a COVID positive house hold...!!!!! 😢😢😢 We are both showing symptoms now &amp; are not feeling great at all. #Covid19UK #COVID19  https://t.co/XaOowb0BXg,,London,well test results are are covid positive house hold crying face crying face crying face are both showing symptoms now amp are not feeling great all covid covid,"['well', 'test', 'results', 'are', 'are', 'covid', 'positive', 'house', 'hold', 'crying', 'face', 'crying', 'face', 'crying', 'face', 'are', 'both', 'showing', 'symptoms', 'now', 'amp', 'are', 'not', 'feeling', 'great', 'all', 'covid', 'covid']","['well', 'test', 'result', 'are', 'are', 'covid', 'positive', 'house', 'hold', 'cry', 'face', 'cry', 'face', 'cry', 'face', 'are', 'both', 'showing', 'symptom', 'now', 'amp', 'are', 'not', 'feeling', 'great', 'all', 'covid', 'covid']",well test result are are covid positive house hold cry face cry face cry face are both showing symptom now amp are not feeling great all covid covid,"[('well', None), ('test', 'n'), ('results', 'n'), ('are', None), ('are', None), ('covid', 'a'), ('positive', 'a'), ('house', 'n'), ('hold', 'v'), ('crying', 'v'), ('face', 'n'), ('crying', 'v'), ('face', 'n'), ('crying', 'v'), ('face', 'n'), ('are', None), ('both', None), ('showing', 'v'), ('symptoms', 'n'), ('now', 'r'), ('amp', None), ('are', None), ('not', None), ('feeling', 'v'), ('great', 'a'), ('all', None), ('covid', 'a'), ('covid', 'n')]",  well test result are are covid positive house hold cry face cry face cry face are both show symptom now amp are not feel great all covid covid,0.625,-0.7842,0.513636364,1,1,-1
561,1/7/2021,248851001.0,marett1955,"This guys a robot, on government payroll like FERGUSON peddling bullshit. I know 7 people who have died no Covid-19 death cets cause of death COVID this week A FRIEND was early for test your a day early, NEXT DAY phone buzzed TEST SHOWS COVID PLEASE ISOLATE, HE DIDN'T HAVE TEST",,London,this guys robot government payroll like ferguson peddling bullshit know people who have died no covid death cets cause death covid this week friend was early for test your day early next day phone buzzed test shows covid please isolate did not have test,"['this', 'guys', 'robot', 'government', 'payroll', 'like', 'ferguson', 'peddling', 'bullshit', 'know', 'people', 'who', 'have', 'died', 'no', 'covid', 'death', 'cets', 'cause', 'death', 'covid', 'this', 'week', 'friend', 'was', 'early', 'for', 'test', 'your', 'day', 'early', 'next', 'day', 'phone', 'buzzed', 'test', 'shows', 'covid', 'please', 'isolate', 'did', 'not', 'have', 'test']","['this', 'guy', 'robot', 'government', 'payroll', 'like', 'ferguson', 'peddling', 'bullshit', 'know', 'people', 'who', 'have', 'died', 'no', 'covid', 'death', 'cets', 'cause', 'death', 'covid', 'this', 'week', 'friend', 'wa', 'early', 'for', 'test', 'your', 'day', 'early', 'next', 'day', 'phone', 'buzzed', 'test', 'show', 'covid', 'please', 'isolate', 'did', 'not', 'have', 'test']",this guy robot government payroll like ferguson peddling bullshit know people who have died no covid death cets cause death covid this week friend wa early for test your day early next day phone buzzed test show covid please isolate did not have test,"[('this', None), ('guys', 'n'), ('robot', 'n'), ('government', None), ('payroll', 'n'), ('like', None), ('ferguson', 'n'), ('peddling', 'v'), ('bullshit', 'n'), ('know', 'v'), ('people', 'n'), ('who', None), ('have', None), ('died', 'v'), ('no', None), ('covid', 'a'), ('death', 'n'), ('cets', 'n'), ('cause', 'v'), ('death', 'n'), ('covid', 'n'), ('this', None), ('week', 'n'), ('friend', 'n'), ('was', None), ('early', 'a'), ('for', None), ('test', 'n'), ('your', None), ('day', 'n'), ('early', 'r'), ('next', 'a'), ('day', 'n'), ('phone', 'n'), ('buzzed', 'v'), ('test', 'n'), ('shows', 'v'), ('covid', 'a'), ('please', None), ('isolate', 'v'), ('did', None), ('not', None), ('have', 'v'), ('test', 'n')]",  this guy robot government payroll like ferguson peddle bullshit know people who have die no covid death cets cause death covid this week friend was early for test your day early next day phone buzz test show covid please isolate did not have test,0.375,-0.6656,0.066666667,1,1,-1
562,1/7/2021,40675025.0,travislyndon,"Without covid Trump would have probably got another 4 years, so why are MAGA'S all huddled up together, should be attacking the virus not making it stronger.",,London,without covid trump would have probably got another years why are maga all huddled together should attacking virus not making stronger,"['without', 'covid', 'trump', 'would', 'have', 'probably', 'got', 'another', 'years', 'why', 'are', 'maga', 'all', 'huddled', 'together', 'should', 'attacking', 'virus', 'not', 'making', 'stronger']","['without', 'covid', 'trump', 'would', 'have', 'probably', 'got', 'another', 'year', 'why', 'are', 'maga', 'all', 'huddled', 'together', 'should', 'attacking', 'virus', 'not', 'making', 'stronger']",without covid trump would have probably got another year why are maga all huddled together should attacking virus not making stronger,"[('without', None), ('covid', 'a'), ('trump', 'n'), ('would', None), ('have', None), ('probably', 'r'), ('got', 'v'), ('another', None), ('years', 'n'), ('why', None), ('are', None), ('maga', 'n'), ('all', None), ('huddled', 'v'), ('together', 'r'), ('should', None), ('attacking', 'v'), ('virus', 'n'), ('not', None), ('making', 'v'), ('stronger', 'a')]",  without covid trump would have probably get another year why are maga all huddle together should attack virus not make strong,0.625,-0.7005,0.433333333,1,1,-1
564,1/7/2021,138418838.0,pairsonnalites,"Experts Claim New Coronavirus Variant From The UK Is Detected In San Diego County: The new strain of the COVID19, which has originated from the UK, has ... difficult than health experts have dealt with during the AIDS or HIV crisis.  https://t.co/wvAOfowtBu","{'type': 'Point', 'coordinates': [51.50413561, -0.13608912]}",London,experts claim new coronavirus variant from detected san diego county new strain covid which has originated from has difficult than health experts have dealt with during aids hiv crisis,"['experts', 'claim', 'new', 'coronavirus', 'variant', 'from', 'detected', 'san', 'diego', 'county', 'new', 'strain', 'covid', 'which', 'has', 'originated', 'from', 'has', 'difficult', 'than', 'health', 'experts', 'have', 'dealt', 'with', 'during', 'aids', 'hiv', 'crisis']","['expert', 'claim', 'new', 'coronavirus', 'variant', 'from', 'detected', 'san', 'diego', 'county', 'new', 'strain', 'covid', 'which', 'ha', 'originated', 'from', 'ha', 'difficult', 'than', 'health', 'expert', 'have', 'dealt', 'with', 'during', 'aid', 'hiv', 'crisis']",expert claim new coronavirus variant from detected san diego county new strain covid which ha originated from ha difficult than health expert have dealt with during aid hiv crisis,"[('experts', 'n'), ('claim', 'v'), ('new', 'a'), ('coronavirus', 'n'), ('variant', 'n'), ('from', None), ('detected', 'v'), ('san', None), ('diego', None), ('county', None), ('new', 'a'), ('strain', None), ('covid', 'n'), ('which', None), ('has', None), ('originated', 'v'), ('from', None), ('has', None), ('difficult', 'a'), ('than', None), ('health', 'n'), ('experts', 'n'), ('have', None), ('dealt', 'v'), ('with', None), ('during', None), ('aids', None), ('hiv', None), ('crisis', 'n')]",  expert claim new coronavirus variant from detect san diego county new strain covid which has originate from has difficult than health expert have deal with during aids hiv crisis,0.5,-0.7783,-0.075757576,-1,1,-1
565,1/7/2021,4491179295.0,claireeleanor10,@BillionaireBen I had covid over Christmas and still not fully recovered! Hope you’re back to you 100% self soon!,,London,had covid over christmas still not fully recovered hope you are back you self soon,"['had', 'covid', 'over', 'christmas', 'still', 'not', 'fully', 'recovered', 'hope', 'you', 'are', 'back', 'you', 'self', 'soon']","['had', 'covid', 'over', 'christmas', 'still', 'not', 'fully', 'recovered', 'hope', 'you', 'are', 'back', 'you', 'self', 'soon']",had covid over christmas still not fully recovered hope you are back you self soon,"[('had', None), ('covid', 'a'), ('over', None), ('christmas', None), ('still', 'r'), ('not', None), ('fully', 'r'), ('recovered', 'v'), ('hope', 'n'), ('you', None), ('are', None), ('back', 'r'), ('you', None), ('self', 'n'), ('soon', 'r')]",  had covid over christmas still not fully recover hope you are back you self soon,-0.125,-0.3843,0.0,0,-1,-1
569,1/7/2021,115123902.0,britishheralduk,#Japan announces state of #emergency for #Tokyo area amid soaring COVID cases  https://t.co/Ed6k5D1aC1,"{'type': 'Point', 'coordinates': [51.50538967, -0.12485951]}",London,japan announces state emergency for tokyo area amid soaring covid cases,"['japan', 'announces', 'state', 'emergency', 'for', 'tokyo', 'area', 'amid', 'soaring', 'covid', 'cases']","['japan', 'announces', 'state', 'emergency', 'for', 'tokyo', 'area', 'amid', 'soaring', 'covid', 'case']",japan announces state emergency for tokyo area amid soaring covid case,"[('japan', None), ('announces', 'v'), ('state', 'n'), ('emergency', 'n'), ('for', None), ('tokyo', None), ('area', 'n'), ('amid', None), ('soaring', 'v'), ('covid', 'a'), ('cases', 'n')]",  japan announce state emergency for tokyo area amid soar covid case,-0.5,-0.3818,0.0,0,-1,-1
570,1/7/2021,64185873.0,glenmarkvan,62k of new covid cases in just one day...  this is madness 🤯,,London,new covid cases just one day this madness exploding head,"['new', 'covid', 'cases', 'just', 'one', 'day', 'this', 'madness', 'exploding', 'head']","['new', 'covid', 'case', 'just', 'one', 'day', 'this', 'madness', 'exploding', 'head']",new covid case just one day this madness exploding head,"[('new', 'a'), ('covid', 'a'), ('cases', 'n'), ('just', 'r'), ('one', None), ('day', 'n'), ('this', None), ('madness', 'n'), ('exploding', 'v'), ('head', 'n')]",  new covid case just one day this madness explode head,0.25,-0.5228,0.136363636,1,1,-1
573,1/7/2021,79764735.0,garethbarlow,"My 93 year old grandmother - who's in a nursing home in York - has just had her first Pfizer jab!  Meanwhile, my bother-in-law, six weeks after contracting Covid, is back in his ambulance serving the people of West Yorkshire.",,London,year old grandmother who nursing home york has just had her first pfizer jab meanwhile bother law six weeks after contracting covid back his ambulance serving people west yorkshire,"['year', 'old', 'grandmother', 'who', 'nursing', 'home', 'york', 'has', 'just', 'had', 'her', 'first', 'pfizer', 'jab', 'meanwhile', 'bother', 'law', 'six', 'weeks', 'after', 'contracting', 'covid', 'back', 'his', 'ambulance', 'serving', 'people', 'west', 'yorkshire']","['year', 'old', 'grandmother', 'who', 'nursing', 'home', 'york', 'ha', 'just', 'had', 'her', 'first', 'pfizer', 'jab', 'meanwhile', 'bother', 'law', 'six', 'week', 'after', 'contracting', 'covid', 'back', 'his', 'ambulance', 'serving', 'people', 'west', 'yorkshire']",year old grandmother who nursing home york ha just had her first pfizer jab meanwhile bother law six week after contracting covid back his ambulance serving people west yorkshire,"[('year', 'n'), ('old', 'a'), ('grandmother', 'n'), ('who', None), ('nursing', 'n'), ('home', None), ('york', None), ('has', None), ('just', 'r'), ('had', 'v'), ('her', None), ('first', 'a'), ('pfizer', 'n'), ('jab', 'n'), ('meanwhile', 'r'), ('bother', 'v'), ('law', 'n'), ('six', None), ('weeks', 'n'), ('after', None), ('contracting', 'v'), ('covid', 'a'), ('back', 'r'), ('his', None), ('ambulance', 'n'), ('serving', 'v'), ('people', 'n'), ('west', 'n'), ('yorkshire', 'n')]",  year old grandmother who nursing home york has just have her first pfizer jab meanwhile bother law six week after contract covid back his ambulance serve people west yorkshire,0.125,-0.34,0.116666667,1,1,-1
574,1/7/2021,138418838.0,pairsonnalites,Gay men target 'Covidiot' gays in Instagram name-and-shame trend - publicly blasting them for ...: Gay men target 'Covidiot' gays in Instagram name-and-shame trend ... The 'super-COVID' strain has plunged the UK back into another lockdown with ... View…  https://t.co/iJu2Hiqm6n,"{'type': 'Point', 'coordinates': [51.50413561, -0.13608912]}",London,gay men target covidiot gays instagram name shame trend publicly blasting them for gay men target covidiot gays instagram name shame trend super covid strain has plunged back into another lockdown with view,"['gay', 'men', 'target', 'covidiot', 'gays', 'instagram', 'name', 'shame', 'trend', 'publicly', 'blasting', 'them', 'for', 'gay', 'men', 'target', 'covidiot', 'gays', 'instagram', 'name', 'shame', 'trend', 'super', 'covid', 'strain', 'has', 'plunged', 'back', 'into', 'another', 'lockdown', 'with', 'view']","['gay', 'men', 'target', 'covidiot', 'gay', 'instagram', 'name', 'shame', 'trend', 'publicly', 'blasting', 'them', 'for', 'gay', 'men', 'target', 'covidiot', 'gay', 'instagram', 'name', 'shame', 'trend', 'super', 'covid', 'strain', 'ha', 'plunged', 'back', 'into', 'another', 'lockdown', 'with', 'view']",gay men target covidiot gay instagram name shame trend publicly blasting them for gay men target covidiot gay instagram name shame trend super covid strain ha plunged back into another lockdown with view,"[('gay', 'a'), ('men', 'n'), ('target', 'v'), ('covidiot', None), ('gays', None), ('instagram', None), ('name', 'n'), ('shame', 'n'), ('trend', 'n'), ('publicly', 'r'), ('blasting', 'v'), ('them', None), ('for', None), ('gay', 'a'), ('men', 'n'), ('target', 'v'), ('covidiot', None), ('gays', None), ('instagram', None), ('name', 'n'), ('shame', 'n'), ('trend', 'n'), ('super', 'a'), ('covid', 'a'), ('strain', 'n'), ('has', None), ('plunged', 'v'), ('back', 'r'), ('into', None), ('another', None), ('lockdown', 'n'), ('with', None), ('view', 'n')]",  gay men target covidiot gays instagram name shame trend publicly blast them for gay men target covidiot gays instagram name shame trend super covid strain has plunge back into another lockdown with view,0.125,-0.3612,0.233333333,1,1,-1
